# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 24.7 +/- 0.22 
#	Vc = 6 uV
#	Vfloor = 0.105 +/- 0.0038 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
13.136667,-0.100000,12.039990,2.184007
13.160000,-0.200000,11.954600,2.187288
13.183333,-0.100000,11.698430,2.190567
13.206667,-0.300000,11.869210,2.193867
13.230000,-0.400000,11.783820,2.197146
13.253333,0.000000,12.125380,2.200430
13.276667,0.000000,12.039990,2.203707
13.300000,-0.300000,11.698430,2.206986
13.323333,-0.100000,11.869210,2.210261
13.346667,-0.600000,11.783820,2.213538
13.370000,0.000000,12.039990,2.216814
13.393333,0.100000,12.039990,2.220086
13.416667,-0.300000,11.869210,2.223365
13.440000,-0.200000,11.869210,2.226643
13.463333,-0.200000,12.039990,2.229962
13.486667,-0.200000,12.210770,2.233939
13.510000,0.000000,11.869210,2.237869
13.533333,0.200000,11.783820,2.241780
13.556667,-0.300000,11.869210,2.245749
13.580000,-0.200000,12.039990,2.249666
13.603333,-0.200000,12.039990,2.253591
13.626667,0.000000,12.039990,2.257512
13.650000,-0.100000,12.296160,2.261425
13.673333,-0.200000,12.210770,2.265343
13.696667,0.000000,12.210770,2.269266
13.720000,0.000000,12.125380,2.273232
13.743333,0.000000,12.039990,2.277156
13.766667,-0.400000,12.039990,2.281070
13.790000,-0.400000,12.296160,2.285028
13.813333,0.000000,12.125380,2.288950
13.836667,-0.200000,12.125380,2.292867
13.860000,-0.300000,12.039990,2.296843
13.883333,-0.100000,12.552330,2.300765
13.906667,-0.400000,12.296160,2.304680
13.930000,0.000000,12.210770,2.308596
13.953333,-0.400000,12.210770,2.312516
13.976667,-0.200000,12.296160,2.316435
14.000000,-0.300000,12.125380,2.320344
14.023333,-0.200000,11.869210,2.324269
14.046667,-0.200000,12.210770,2.328194
14.070000,-0.100000,12.125380,2.331898
14.093333,-0.100000,12.466940,2.335177
14.116667,0.000000,12.723110,2.338469
14.140000,-0.100000,12.296160,2.341749
14.163333,-0.400000,12.210770,2.345020
14.186667,0.100000,12.039990,2.348296
14.210000,-0.200000,12.637720,2.351568
14.233333,-0.100000,12.381550,2.354847
