# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.024 A
#	n = 37.7 +/- 0.4 
#	Vc = 6 uV
#	Vfloor = -0.439 +/- 0.0037 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
13.463333,-0.300000,12.637720,2.619083
13.486667,-0.600000,12.210770,2.622527
13.510000,-0.800000,12.210770,2.625978
13.533333,-0.700000,12.296160,2.636823
13.556667,-0.600000,12.296160,2.640795
13.580000,-0.500000,12.039990,2.644255
13.603333,-0.500000,12.296160,2.647709
13.626667,-0.300000,12.125380,2.651140
13.650000,-1.100000,12.381550,2.654574
13.673333,-0.400000,12.296160,2.658038
13.696667,-0.600000,12.296160,2.661477
13.720000,-0.600000,12.039990,2.664989
13.743333,-0.600000,12.381550,2.668790
13.766667,-0.400000,12.381550,2.672977
13.790000,-0.600000,12.381550,2.676745
13.813333,-0.900000,12.296160,2.680243
13.836667,-0.400000,12.210770,2.683881
13.860000,-0.500000,12.552330,2.687478
13.883333,-0.600000,12.466940,2.691111
13.906667,-0.300000,12.637720,2.694625
13.930000,-0.700000,12.296160,2.698193
13.953333,-0.500000,12.381550,2.701894
13.976667,-0.600000,12.552330,2.705530
14.000000,-0.500000,12.552330,2.709107
14.023333,-0.600000,12.381550,2.712676
14.046667,-0.900000,12.552330,2.716176
14.070000,-0.400000,12.466940,2.719571
14.093333,-0.600000,12.808500,2.723009
14.116667,-0.500000,12.637720,2.726496
14.140000,-0.500000,12.381550,2.730235
14.163333,-0.500000,12.381550,2.733819
14.186667,-0.300000,12.808500,2.737299
